time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,shortwave_radiation_sum,sunshine_duration,et0_fao_evapotranspiration,city,latitude,longitude
2022-06-25,37.4,24.1,30.8,38.0,24.7,30.8,0.0,0.0,0.0,26.4,14.8,44.6,81,21,41,28.93,46663.81,9.07,Helwan,29.84144,31.30084
2022-06-26,37.0,22.2,29.9,37.6,23.0,29.4,0.0,0.0,0.0,20.3,12.4,35.6,73,18,38,28.99,46798.6,8.7,Helwan,29.84144,31.30084
2022-06-27,36.7,23.8,30.3,35.9,24.9,29.5,0.0,0.0,0.0,25.1,16.3,46.1,64,20,38,29.05,46656.85,9.33,Helwan,29.84144,31.30084
2022-06-28,34.8,21.7,28.7,36.2,24.4,29.7,0.0,0.0,0.0,27.7,10.3,46.8,88,24,49,28.65,45831.99,7.4,Helwan,29.84144,31.30084
2022-06-29,35.2,23.2,29.7,36.4,24.3,30.2,0.0,0.0,0.0,25.6,11.5,44.6,76,22,44,28.92,46511.16,7.87,Helwan,29.84144,31.30084
2022-06-30,34.8,23.6,29.6,35.8,25.3,30.5,0.0,0.0,0.0,25.6,12.3,43.2,76,26,48,28.64,46506.11,7.79,Helwan,29.84144,31.30084
2022-07-01,35.3,23.6,29.8,36.5,24.5,30.2,0.0,0.0,0.0,28.6,10.7,48.6,68,21,42,28.95,46629.87,7.76,Helwan,29.84144,31.30084
2022-07-02,36.1,23.4,30.4,37.8,25.1,31.0,0.0,0.0,0.0,23.8,9.0,43.2,73,19,41,29.17,46757.54,7.58,Helwan,29.84144,31.30084
2022-07-03,37.7,23.8,31.4,39.4,26.4,32.3,0.0,0.0,0.0,25.8,9.4,44.3,86,16,42,29.03,46616.54,7.73,Helwan,29.84144,31.30084
2022-07-04,38.3,25.3,32.3,38.4,25.8,31.9,0.0,0.0,0.0,26.4,12.6,43.6,58,16,33,27.77,45834.31,8.92,Helwan,29.84144,31.30084
2022-07-05,37.9,24.5,31.6,37.2,25.9,31.3,0.0,0.0,0.0,26.4,12.0,45.0,73,14,36,29.25,46597.42,8.75,Helwan,29.84144,31.30084
2022-07-06,37.5,23.3,30.8,36.7,24.0,29.8,0.0,0.0,0.0,19.9,11.8,35.6,60,12,33,29.58,46850.05,8.77,Helwan,29.84144,31.30084
2022-07-07,36.7,22.2,30.2,37.3,22.8,29.6,0.0,0.0,0.0,21.2,10.0,37.1,60,12,33,29.97,46838.67,8.22,Helwan,29.84144,31.30084
2022-07-08,36.1,22.4,29.7,38.9,25.1,31.1,0.0,0.0,0.0,22.5,11.7,39.2,84,28,50,28.9,46312.1,7.9,Helwan,29.84144,31.30084
2022-07-09,39.0,22.6,31.0,38.1,25.6,31.0,0.0,0.0,0.0,23.6,15.7,42.5,92,13,45,28.95,45791.15,9.11,Helwan,29.84144,31.30084
2022-07-10,37.3,24.2,30.7,39.8,24.1,31.2,0.0,0.0,0.0,22.2,14.1,38.5,73,27,43,28.17,46164.78,8.52,Helwan,29.84144,31.30084
2022-07-11,34.7,23.3,29.2,37.7,24.5,30.0,0.0,0.0,0.0,21.3,14.1,37.4,73,31,48,28.23,45901.82,7.96,Helwan,29.84144,31.30084
2022-07-12,37.0,22.0,29.9,38.8,23.9,30.6,0.0,0.0,0.0,21.1,13.9,35.6,84,25,48,28.59,46019.7,8.29,Helwan,29.84144,31.30084
2022-07-13,36.1,22.7,29.3,37.5,24.6,29.6,0.0,0.0,0.0,24.7,17.1,43.6,88,24,50,28.94,45762.59,8.48,Helwan,29.84144,31.30084
2022-07-14,36.1,22.1,28.8,37.6,24.1,28.8,0.0,0.0,0.0,23.5,15.5,40.0,81,22,48,28.65,45387.31,8.39,Helwan,29.84144,31.30084
2022-07-15,35.3,20.6,28.4,35.3,22.4,28.5,0.0,0.0,0.0,20.8,10.8,37.4,81,20,44,29.03,46107.1,7.76,Helwan,29.84144,31.30084
2022-07-16,36.3,22.4,29.4,36.1,22.3,29.3,0.0,0.0,0.0,25.2,12.8,42.5,66,22,41,28.91,45973.47,8.37,Helwan,29.84144,31.30084
2022-07-17,37.8,22.6,30.4,37.1,25.6,30.7,0.0,0.0,0.0,22.9,14.1,43.2,90,17,47,28.68,44712.36,8.53,Helwan,29.84144,31.30084
2022-07-18,39.4,22.5,31.7,39.6,24.0,31.6,0.0,0.0,0.0,23.1,13.4,41.4,81,18,39,28.85,45706.88,8.9,Helwan,29.84144,31.30084
2022-07-19,39.0,24.7,32.4,40.4,25.5,32.2,0.0,0.0,0.0,30.6,11.0,54.0,57,16,33,28.92,45694.03,8.75,Helwan,29.84144,31.30084
2022-07-20,38.2,25.4,32.2,40.3,27.9,32.9,0.0,0.0,0.0,25.2,13.6,51.1,74,21,42,28.5,45326.34,8.87,Helwan,29.84144,31.30084
2022-07-21,37.6,23.3,30.6,38.3,25.1,30.6,0.0,0.0,0.0,25.7,15.5,43.6,80,21,43,28.72,45202.18,8.99,Helwan,29.84144,31.30084
2022-07-22,36.9,22.4,30.0,36.8,25.0,30.5,0.0,0.0,0.0,26.5,13.7,46.8,85,18,47,28.6,45080.04,8.34,Helwan,29.84144,31.30084
2022-07-23,38.8,22.9,31.1,38.7,23.9,30.5,0.0,0.0,0.0,25.4,15.5,43.2,76,16,39,28.88,45180.79,9.28,Helwan,29.84144,31.30084
2022-07-24,39.2,22.4,30.9,38.9,24.2,30.7,0.0,0.0,0.0,25.4,15.0,43.9,85,16,42,28.63,44944.67,9.05,Helwan,29.84144,31.30084
2022-07-25,39.1,22.6,31.4,39.4,24.4,31.3,0.0,0.0,0.0,19.4,11.2,43.9,80,14,37,28.81,45042.23,8.48,Helwan,29.84144,31.30084
2022-07-26,38.8,22.9,31.7,37.6,24.4,30.9,0.0,0.0,0.0,19.1,12.3,34.9,70,13,33,29.04,44923.73,8.97,Helwan,29.84144,31.30084
2022-07-27,38.5,22.9,31.4,37.8,24.2,30.9,0.0,0.0,0.0,21.3,11.6,36.4,85,13,35,28.62,44807.36,8.57,Helwan,29.84144,31.30084
2022-07-28,39.3,24.1,32.6,38.4,24.4,31.1,0.0,0.0,0.0,25.2,11.8,42.1,56,11,27,28.93,44686.95,9.12,Helwan,29.84144,31.30084
2022-07-29,39.0,24.2,32.5,39.1,25.1,31.7,0.0,0.0,0.0,26.3,11.3,50.8,63,13,30,28.45,44467.45,8.67,Helwan,29.84144,31.30084
2022-07-30,38.1,24.6,31.8,39.2,24.5,30.9,0.0,0.0,0.0,21.2,12.2,39.2,53,14,31,28.31,44253.75,8.87,Helwan,29.84144,31.30084
2022-07-31,37.0,23.2,30.8,38.2,23.4,31.4,0.0,0.0,0.0,23.1,11.4,39.2,58,26,40,27.95,44144.3,8.06,Helwan,29.84144,31.30084
2022-08-01,39.6,24.0,31.7,40.1,27.5,32.5,0.0,0.0,0.0,22.2,14.0,37.4,88,14,47,27.75,43946.98,8.61,Helwan,29.84144,31.30084
2022-08-02,38.7,23.7,31.3,39.1,26.5,32.0,0.0,0.0,0.0,23.4,12.7,39.6,76,20,44,27.61,43939.94,8.58,Helwan,29.84144,31.30084
2022-08-03,38.1,23.5,31.0,38.5,26.0,31.3,0.0,0.0,0.0,19.9,12.0,35.3,78,18,42,27.9,43844.76,8.31,Helwan,29.84144,31.30084
2022-08-04,38.3,23.1,31.1,39.4,24.9,31.7,0.0,0.0,0.0,26.1,12.6,45.0,75,20,43,27.24,43747.76,8.19,Helwan,29.84144,31.30084
2022-08-05,37.6,23.9,30.8,38.8,26.6,31.5,0.0,0.0,0.0,22.4,12.7,46.8,85,20,46,26.98,43658.57,7.78,Helwan,29.84144,31.30084
2022-08-06,37.9,23.5,30.9,40.1,26.3,32.1,0.0,0.0,0.0,28.5,13.0,48.6,86,23,49,26.99,43568.73,7.85,Helwan,29.84144,31.30084
2022-08-07,35.9,23.5,30.3,37.4,24.7,31.1,0.0,0.0,0.0,19.8,9.8,32.0,67,24,41,27.3,43483.07,7.51,Helwan,29.84144,31.30084
2022-08-08,38.1,24.1,31.7,37.9,26.8,32.3,0.0,0.0,0.0,22.9,10.1,40.0,75,17,40,27.15,43403.91,7.76,Helwan,29.84144,31.30084
2022-08-09,37.9,25.2,31.7,38.0,28.1,32.4,0.0,0.0,0.0,26.0,11.8,49.0,70,19,42,26.97,43326.51,8.1,Helwan,29.84144,31.30084
2022-08-10,36.9,25.2,31.4,38.6,27.2,32.6,0.0,0.0,0.0,22.2,11.5,38.2,69,24,45,26.88,43200.0,7.67,Helwan,29.84144,31.30084
2022-08-11,36.7,25.0,31.1,36.7,27.1,31.6,0.0,0.0,0.0,25.5,10.8,46.1,70,16,41,27.24,43271.38,7.7,Helwan,29.84144,31.30084
2022-08-12,36.1,24.0,30.5,37.7,25.8,31.1,0.0,0.0,0.0,21.8,12.0,46.1,73,22,44,27.03,43201.02,7.78,Helwan,29.84144,31.30084
2022-08-13,36.9,23.8,30.4,37.7,26.2,30.9,0.0,0.0,0.0,22.2,13.5,38.2,76,23,45,26.9,43200.0,8.17,Helwan,29.84144,31.30084
2022-08-14,36.8,22.8,30.2,37.9,25.7,30.9,0.0,0.0,0.0,23.8,12.6,42.1,85,22,47,26.9,43200.0,7.9,Helwan,29.84144,31.30084
2022-08-15,35.8,23.3,29.9,38.4,25.9,31.3,0.0,0.0,0.0,22.6,13.2,39.6,81,31,51,26.69,43200.0,7.59,Helwan,29.84144,31.30084
2022-08-16,36.5,23.3,30.2,37.2,25.3,30.8,0.0,0.0,0.0,20.8,15.0,36.0,80,24,47,26.9,43200.0,8.05,Helwan,29.84144,31.30084
2022-08-17,35.9,22.7,29.7,37.7,24.5,30.3,0.0,0.0,0.0,24.2,14.2,42.1,80,26,48,26.76,43200.0,7.76,Helwan,29.84144,31.30084
2022-08-18,37.3,22.2,30.4,39.3,24.6,31.4,0.0,0.0,0.0,23.5,12.1,42.5,87,24,47,26.58,43200.0,7.74,Helwan,29.84144,31.30084
2022-08-19,37.1,23.4,30.9,37.6,26.2,31.9,0.0,0.0,0.0,16.5,10.5,36.0,81,23,44,26.5,43200.0,7.68,Helwan,29.84144,31.30084
2022-08-20,39.5,23.9,32.0,39.8,27.9,33.1,0.0,0.0,0.0,24.0,12.0,40.7,92,20,46,25.96,43200.0,8.29,Helwan,29.84144,31.30084
2022-08-21,37.7,24.1,31.8,38.0,25.2,31.9,0.0,0.0,0.0,18.8,8.8,32.4,60,18,34,26.44,43200.0,7.6,Helwan,29.84144,31.30084
2022-08-22,38.6,24.1,32.0,40.7,24.7,32.6,0.0,0.0,0.0,27.3,10.4,46.1,63,23,38,25.44,43200.0,7.65,Helwan,29.84144,31.30084
2022-08-23,40.2,26.5,33.4,40.4,27.7,33.4,0.0,0.0,0.0,28.0,11.7,50.8,58,14,35,25.97,43200.0,8.26,Helwan,29.84144,31.30084
2022-08-24,41.2,27.5,34.2,42.6,26.9,33.6,0.0,0.0,0.0,25.6,11.5,43.2,47,13,28,25.82,43200.0,8.49,Helwan,29.84144,31.30084
2022-08-25,37.2,25.3,31.0,39.0,28.0,32.3,0.0,0.0,0.0,23.8,18.1,43.2,83,29,53,23.83,43200.0,7.72,Helwan,29.84144,31.30084
2022-08-26,36.0,23.8,30.1,36.8,25.7,30.7,0.0,0.0,0.0,27.0,14.5,49.7,78,22,48,25.8,43200.0,7.66,Helwan,29.84144,31.30084
2022-08-27,36.8,22.8,29.6,36.5,24.6,29.9,0.0,0.0,0.0,26.9,18.5,45.7,81,26,51,25.65,43184.73,8.23,Helwan,29.84144,31.30084
2022-08-28,37.3,24.2,30.1,38.2,26.3,30.9,0.0,0.0,0.0,24.4,20.2,43.6,81,31,55,24.95,43118.99,7.99,Helwan,29.84144,31.30084
2022-08-29,37.3,23.9,30.3,39.1,26.2,31.5,0.0,0.0,0.0,21.6,18.4,40.0,86,32,56,24.61,43052.99,7.72,Helwan,29.84144,31.30084
2022-08-30,37.0,24.7,30.7,39.5,27.2,32.4,0.0,0.0,0.0,22.7,16.0,38.5,82,32,55,24.43,42986.8,7.4,Helwan,29.84144,31.30084
2022-08-31,37.1,24.8,30.7,38.9,27.3,32.1,0.0,0.0,0.0,25.9,17.3,45.7,85,30,54,23.92,42920.23,7.59,Helwan,29.84144,31.30084
2022-09-01,36.3,23.3,29.9,37.4,25.6,30.4,0.0,0.0,0.0,24.1,17.3,41.4,87,26,51,24.51,42852.59,7.8,Helwan,29.84144,31.30084
2022-09-02,35.4,23.1,29.5,36.5,25.5,30.2,0.0,0.0,0.0,24.4,16.1,43.2,86,28,52,24.56,42783.88,7.43,Helwan,29.84144,31.30084
2022-09-03,36.3,23.9,29.9,37.4,25.8,30.4,0.0,0.0,0.0,23.6,17.1,39.6,76,27,50,24.58,42714.21,7.9,Helwan,29.84144,31.30084
2022-09-04,36.5,23.5,29.8,37.2,25.2,30.2,0.0,0.0,0.0,20.2,17.6,38.2,82,27,51,24.59,42643.68,7.79,Helwan,29.84144,31.30084
2022-09-05,35.8,22.8,29.4,37.5,26.2,30.8,0.0,0.0,0.0,20.7,12.6,36.4,92,27,54,24.34,42572.35,6.93,Helwan,29.84144,31.30084
2022-09-06,35.5,23.3,29.2,37.9,26.1,30.4,0.0,0.0,0.0,21.0,13.2,36.0,81,32,52,22.49,42500.32,6.8,Helwan,29.84144,31.30084
2022-09-07,34.9,22.8,29.1,37.4,25.7,30.5,0.0,0.0,0.0,23.9,10.6,43.2,78,30,52,21.33,39650.87,6.3,Helwan,29.84144,31.30084
2022-09-08,35.8,23.7,29.8,36.2,25.8,30.8,0.0,0.0,0.0,24.8,14.7,41.8,78,27,51,23.99,42354.54,7.27,Helwan,29.84144,31.30084
2022-09-09,36.3,23.4,29.7,36.4,26.7,30.1,0.0,0.0,0.0,23.3,18.2,41.4,94,25,53,23.78,42280.96,7.77,Helwan,29.84144,31.30084
2022-09-10,36.1,22.7,29.4,36.4,25.1,29.8,0.0,0.0,0.0,20.3,15.0,34.6,90,23,50,23.41,39881.18,7.25,Helwan,29.84144,31.30084
2022-09-11,36.9,21.0,29.3,36.6,22.7,29.4,0.0,0.0,0.0,23.5,12.9,39.2,87,18,46,24.39,42113.28,7.25,Helwan,29.84144,31.30084
2022-09-12,36.0,22.5,29.5,38.5,25.5,31.2,0.0,0.0,0.0,22.2,11.2,39.2,90,28,54,23.46,41204.82,6.52,Helwan,29.84144,31.30084
2022-09-13,35.0,22.8,29.0,36.4,26.3,30.6,0.0,0.0,0.0,21.6,12.4,38.2,94,29,55,23.37,41902.75,6.57,Helwan,29.84144,31.30084
2022-09-14,33.8,21.4,27.8,33.7,23.7,27.8,0.0,0.0,0.0,22.4,12.2,37.8,82,23,48,23.68,41797.26,6.83,Helwan,29.84144,31.30084
2022-09-15,32.1,20.6,27.0,33.7,22.2,27.2,0.0,0.0,0.0,21.5,10.5,36.0,75,30,48,23.25,41691.69,6.25,Helwan,29.84144,31.30084
2022-09-16,31.4,20.3,26.6,32.6,21.6,26.6,0.0,0.0,0.0,17.7,7.2,34.6,75,24,43,23.8,41586.12,5.59,Helwan,29.84144,31.30084
2022-09-17,33.2,21.3,27.6,35.5,23.9,28.8,0.0,0.0,0.0,19.2,10.1,35.6,90,33,55,22.42,41249.05,5.86,Helwan,29.84144,31.30084
2022-09-18,33.4,22.1,28.1,35.1,24.1,28.6,0.0,0.0,0.0,19.4,8.9,31.3,79,22,46,23.04,41199.2,6.07,Helwan,29.84144,31.30084
2022-09-19,32.7,21.4,27.7,34.5,23.9,29.1,0.0,0.0,0.0,20.5,10.4,35.6,86,32,56,22.73,40662.43,5.85,Helwan,29.84144,31.30084
2022-09-20,32.7,21.8,27.8,34.3,24.5,28.9,0.0,0.0,0.0,21.2,10.1,45.7,89,29,53,22.57,40618.58,6.03,Helwan,29.84144,31.30084
2022-09-21,32.8,20.6,27.3,33.6,23.1,27.6,0.0,0.0,0.0,17.9,10.8,34.6,86,25,49,22.38,40340.64,6.29,Helwan,29.84144,31.30084
2022-09-22,35.5,21.3,28.9,36.5,21.6,28.9,0.0,0.0,0.0,18.9,5.4,29.5,58,21,36,22.05,40185.02,5.57,Helwan,29.84144,31.30084
2022-09-23,35.9,24.0,29.9,37.0,24.5,30.1,0.0,0.0,0.0,23.7,16.7,40.0,77,29,48,21.68,39922.7,7.07,Helwan,29.84144,31.30084
2022-09-24,38.3,23.5,30.1,38.5,24.9,30.2,0.0,0.0,0.0,30.3,16.6,51.1,72,21,48,21.74,39777.9,7.56,Helwan,29.84144,31.30084
2022-09-25,38.5,23.4,30.1,37.6,24.3,30.0,0.0,0.0,0.0,24.2,19.2,41.8,79,21,50,21.68,39637.49,7.77,Helwan,29.84144,31.30084
2022-09-26,38.3,23.9,30.6,37.8,25.3,30.7,0.0,0.0,0.0,20.9,16.3,38.2,72,22,46,21.55,39501.76,7.63,Helwan,29.84144,31.30084
2022-09-27,38.8,22.7,31.1,38.9,23.1,31.1,0.0,0.0,0.0,21.7,10.5,36.0,59,18,38,21.56,39370.95,6.77,Helwan,29.84144,31.30084
2022-09-28,37.5,23.5,30.8,36.1,24.3,30.3,0.0,0.0,0.0,21.9,12.9,37.8,62,16,38,21.21,39245.4,7.34,Helwan,29.84144,31.30084
2022-09-29,38.6,25.4,31.9,36.5,24.6,30.1,0.0,0.0,0.0,22.9,16.9,43.9,46,17,31,21.04,39125.42,8.8,Helwan,29.84144,31.30084
2022-09-30,38.2,26.3,31.9,36.3,25.9,30.5,0.0,0.0,0.0,25.3,20.7,48.2,57,21,37,20.94,39098.08,9.09,Helwan,29.84144,31.30084
2022-10-01,39.2,25.8,32.0,37.7,27.2,31.3,0.0,0.0,0.0,23.3,18.1,41.4,64,16,40,20.68,38986.26,8.45,Helwan,29.84144,31.30084
2022-10-02,37.4,21.3,29.6,37.7,24.1,30.1,0.0,0.0,0.0,18.8,12.7,35.3,94,21,51,20.83,38894.49,6.63,Helwan,29.84144,31.30084
2022-10-03,33.6,23.4,28.0,34.8,24.2,29.0,0.0,0.0,0.0,20.0,13.1,33.8,93,30,55,20.18,38859.21,5.94,Helwan,29.84144,31.30084
2022-10-04,31.7,20.0,26.0,33.0,21.7,27.0,0.0,0.0,0.0,18.8,7.3,31.3,83,32,54,20.67,38823.57,5.0,Helwan,29.84144,31.30084
2022-10-05,33.0,20.4,26.9,32.7,21.9,27.0,0.0,0.0,0.0,27.2,13.8,46.4,83,28,54,20.43,38787.52,5.93,Helwan,29.84144,31.30084
2022-10-06,31.9,21.5,26.2,31.3,21.7,25.9,0.0,0.0,0.0,24.3,17.0,41.4,79,28,54,19.99,38751.05,6.06,Helwan,29.84144,31.30084
2022-10-07,29.4,18.7,24.2,29.6,19.4,23.3,0.0,0.0,0.0,19.2,12.0,34.6,80,30,50,20.29,38714.14,5.51,Helwan,29.84144,31.30084
2022-10-08,29.4,17.2,23.9,28.6,16.9,22.9,0.0,0.0,0.0,21.0,10.7,36.7,72,30,46,18.87,38676.77,5.26,Helwan,29.84144,31.30084
2022-10-09,29.7,18.8,24.5,29.4,19.5,23.9,0.0,0.0,0.0,19.2,11.7,34.9,79,29,51,19.48,38638.92,5.37,Helwan,29.84144,31.30084
2022-10-10,30.5,18.5,24.7,29.6,18.9,24.4,0.0,0.0,0.0,18.4,12.1,33.5,78,32,53,17.35,38600.57,4.93,Helwan,29.84144,31.30084
2022-10-11,30.9,19.0,25.2,30.2,20.0,25.0,0.0,0.0,0.0,21.2,13.6,36.0,83,32,55,19.28,38561.77,5.4,Helwan,29.84144,31.30084
2022-10-12,30.2,19.7,24.9,30.6,21.0,24.8,0.0,0.0,0.0,23.1,15.2,41.4,89,37,59,17.91,38522.56,5.2,Helwan,29.84144,31.30084
2022-10-13,30.5,18.1,24.1,30.0,19.4,23.6,0.0,0.0,0.0,22.1,13.1,38.2,86,30,56,17.05,36496.21,5.07,Helwan,29.84144,31.30084
2022-10-14,29.3,17.7,23.7,29.5,19.0,23.6,0.0,0.0,0.0,16.0,9.5,29.2,88,34,55,18.35,38442.85,4.69,Helwan,29.84144,31.30084
2022-10-15,32.2,18.6,25.5,31.7,19.5,25.2,0.0,0.0,0.0,12.2,7.8,26.3,79,24,47,18.55,38402.34,4.75,Helwan,29.84144,31.30084
2022-10-16,30.3,21.0,25.4,28.9,20.8,24.4,0.0,0.0,0.0,21.2,9.1,39.6,59,25,40,18.38,37679.32,5.12,Helwan,29.84144,31.30084
2022-10-17,29.4,18.6,24.1,29.1,19.3,23.8,0.0,0.0,0.0,19.0,10.6,32.4,77,35,54,16.44,37880.77,4.57,Helwan,29.84144,31.30084
2022-10-18,28.7,17.5,23.3,28.6,19.0,23.5,0.0,0.0,0.0,18.7,7.9,31.0,91,34,58,18.24,38077.67,4.25,Helwan,29.84144,31.30084
2022-10-19,28.8,17.2,23.5,28.7,18.3,23.7,0.0,0.0,0.0,16.3,8.2,31.3,90,35,58,17.46,37870.76,4.21,Helwan,29.84144,31.30084
2022-10-20,29.2,18.7,24.1,29.3,20.1,24.4,0.0,0.0,0.0,12.5,9.5,25.9,87,34,57,17.51,37534.41,4.35,Helwan,29.84144,31.30084
2022-10-21,29.4,18.9,24.0,29.8,20.1,23.8,0.0,0.0,0.0,19.2,12.6,34.2,88,30,58,17.91,37464.27,4.82,Helwan,29.84144,31.30084
2022-10-22,28.9,18.1,23.5,29.3,19.3,23.3,0.0,0.0,0.0,24.7,10.2,46.4,86,30,57,17.33,37265.06,4.47,Helwan,29.84144,31.30084
2022-10-23,28.1,18.4,23.2,27.5,20.0,23.1,0.0,0.0,0.0,15.9,9.8,29.5,90,30,59,16.17,36812.92,4.22,Helwan,29.84144,31.30084
2022-10-24,28.5,18.0,23.2,26.7,18.0,22.0,0.0,0.0,0.0,20.4,14.5,37.8,82,28,55,16.66,35044.98,4.93,Helwan,29.84144,31.30084
2022-10-25,27.1,17.6,21.3,26.3,17.0,21.4,3.1,3.1,0.0,17.5,10.8,40.0,95,44,68,12.83,35856.01,3.17,Helwan,29.84144,31.30084
2022-10-26,27.8,16.9,22.2,28.5,17.8,23.1,5.1,5.1,0.0,11.8,7.1,25.6,94,42,68,15.63,36375.74,3.52,Helwan,29.84144,31.30084
2022-10-27,29.2,18.8,23.7,29.4,21.0,24.6,0.0,0.0,0.0,15.9,10.3,27.0,98,39,68,14.67,30394.75,3.8,Helwan,29.84144,31.30084
2022-10-28,29.7,19.8,24.4,28.6,21.7,24.4,0.0,0.0,0.0,18.9,14.5,33.5,96,32,63,15.86,35090.31,4.53,Helwan,29.84144,31.30084
2022-10-29,28.7,17.2,23.1,28.2,18.1,22.9,0.0,0.0,0.0,20.5,12.7,37.8,97,32,63,16.04,36082.27,4.17,Helwan,29.84144,31.30084
2022-10-30,27.6,17.6,22.5,28.0,18.7,22.3,0.0,0.0,0.0,16.5,9.9,28.1,94,32,61,15.47,35910.28,3.87,Helwan,29.84144,31.30084
2022-10-31,27.9,16.4,22.3,26.6,17.5,21.9,0.0,0.0,0.0,10.4,6.6,25.2,95,26,54,16.77,36087.75,3.79,Helwan,29.84144,31.30084
2022-11-01,27.6,16.5,21.8,25.8,17.0,21.2,0.0,0.0,0.0,16.6,7.4,29.2,87,24,54,15.23,35748.7,3.85,Helwan,29.84144,31.30084
2022-11-02,26.4,15.8,21.3,25.2,16.3,20.4,0.0,0.0,0.0,20.3,9.4,34.9,90,33,56,15.23,35862.74,3.86,Helwan,29.84144,31.30084
2022-11-03,27.0,15.0,21.2,26.3,15.4,20.7,0.0,0.0,0.0,12.5,7.2,25.2,88,32,57,16.3,35698.44,3.66,Helwan,29.84144,31.30084
2022-11-04,27.1,16.3,22.0,25.7,16.8,21.1,0.0,0.0,0.0,18.8,12.8,33.8,95,31,61,15.79,35645.71,4.1,Helwan,29.84144,31.30084
2022-11-05,26.3,16.1,21.2,25.3,16.5,20.4,0.0,0.0,0.0,14.6,9.3,28.1,90,32,56,16.02,35487.93,3.76,Helwan,29.84144,31.30084
2022-11-06,26.1,15.5,20.7,25.4,15.8,20.0,0.0,0.0,0.0,12.0,5.7,20.9,91,27,54,16.25,35437.69,3.5,Helwan,29.84144,31.30084
2022-11-07,27.6,14.8,20.8,23.7,13.8,18.9,0.0,0.0,0.0,21.3,10.3,41.4,79,22,47,16.1,35387.68,4.35,Helwan,29.84144,31.30084
2022-11-08,26.0,16.1,20.7,24.5,16.0,20.1,0.0,0.0,0.0,15.0,8.7,29.9,89,38,59,12.63,26317.58,3.28,Helwan,29.84144,31.30084
2022-11-09,25.9,15.6,20.4,24.5,16.1,19.8,0.0,0.0,0.0,19.3,8.3,32.8,91,30,60,15.31,34896.94,3.6,Helwan,29.84144,31.30084
2022-11-10,24.9,14.7,19.8,23.9,14.7,18.7,0.0,0.0,0.0,10.8,6.8,22.3,85,25,52,15.78,34960.32,3.47,Helwan,29.84144,31.30084
2022-11-11,26.4,15.3,20.8,24.0,14.9,19.2,0.0,0.0,0.0,20.1,15.1,39.2,89,33,59,14.91,34474.2,4.21,Helwan,29.84144,31.30084
2022-11-12,27.0,15.3,21.1,25.1,14.9,19.8,0.0,0.0,0.0,21.9,13.2,38.5,88,31,58,15.36,34791.93,4.1,Helwan,29.84144,31.30084
2022-11-13,28.4,15.6,21.8,26.2,15.6,20.6,0.0,0.0,0.0,24.4,13.4,41.4,91,26,59,15.04,34755.26,4.11,Helwan,29.84144,31.30084
2022-11-14,27.1,17.2,21.9,24.9,17.0,20.7,0.0,0.0,0.0,17.9,13.9,33.8,87,33,58,12.83,30372.74,3.93,Helwan,29.84144,31.30084
2022-11-15,24.2,14.7,19.4,22.0,14.5,18.1,0.0,0.0,0.0,15.9,9.6,29.2,85,34,57,15.07,34605.88,3.55,Helwan,29.84144,31.30084
2022-11-16,23.6,13.8,18.4,22.3,14.5,17.6,0.0,0.0,0.0,11.3,5.6,26.3,93,35,61,14.61,34499.66,2.94,Helwan,29.84144,31.30084
2022-11-17,24.3,13.4,18.7,23.3,13.4,18.0,0.0,0.0,0.0,8.9,4.6,21.2,94,35,59,14.66,34458.16,2.9,Helwan,29.84144,31.30084
2022-11-18,25.8,14.0,19.7,23.9,13.8,18.7,0.0,0.0,0.0,9.9,5.8,24.1,84,28,54,14.72,34378.73,3.18,Helwan,29.84144,31.30084
2022-11-19,26.7,13.7,20.1,23.3,12.8,18.2,0.0,0.0,0.0,18.7,12.2,36.4,85,26,54,14.9,34357.67,4.11,Helwan,29.84144,31.30084
2022-11-20,28.4,17.2,21.8,24.7,16.5,20.0,0.0,0.0,0.0,19.9,15.9,39.2,90,20,57,14.81,34307.19,4.3,Helwan,29.84144,31.30084
2022-11-21,27.7,14.0,20.4,26.1,13.8,19.4,0.0,0.0,0.0,10.8,5.9,22.7,86,25,52,14.54,34284.82,3.32,Helwan,29.84144,31.30084
2022-11-22,26.6,16.1,20.8,25.0,17.0,20.1,0.0,0.0,0.0,18.8,10.2,34.2,95,32,62,14.31,34264.14,3.54,Helwan,29.84144,31.30084
2022-11-23,24.7,15.1,19.8,23.4,14.9,18.7,0.0,0.0,0.0,14.5,10.6,29.5,89,37,61,14.39,34209.26,3.3,Helwan,29.84144,31.30084
2022-11-24,24.3,13.9,18.8,21.1,12.7,16.9,0.0,0.0,0.0,14.3,8.9,29.5,78,23,50,14.14,34205.17,3.44,Helwan,29.84144,31.30084
2022-11-25,24.3,14.4,19.0,21.7,12.1,16.8,1.0,1.0,0.0,20.5,12.3,39.2,65,38,50,12.18,33832.27,3.55,Helwan,29.84144,31.30084
2022-11-26,22.7,13.0,18.2,21.4,13.0,17.5,0.0,0.0,0.0,10.0,5.6,19.8,92,42,63,12.17,31464.14,2.46,Helwan,29.84144,31.30084
